codice_contabilita|partita_iva|commodity|fornitore|anno_comp|mese_comp|data_emissione|data_scadenza|flg_presenza_scadenza|provenienza|volume|importo
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2022|3|2022-04-05 00:00:00|2022-05-13 00:00:00|PRESENTE|SAP|0|3331150.63
150090|01013210073|EE|DEVAL S.P.A.|2022|3|2022-04-11 00:00:00|2022-05-13 00:00:00|PRESENTE|SAP|0|315.07
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2022|2|2022-03-28 00:00:00|2022-05-13 00:00:00|PRESENTE|SAP|0|39958.71
143863|05816611007|EE|ARETI S.p.A.|2022|3|2022-04-08 00:00:00|2022-05-13 00:00:00|PRESENTE|SAP|0|180135.99
411995|01745750446|EE|Energie Offida S.r.l.|2022|2|2022-03-31 00:00:00|2022-04-29 00:00:00|PRESENTE|SAP|0|392.4
167711|01545520213|EE|Azienda Elettrica Haller S.a.s. di Kruselburger Johann & C.|2022|3|2022-04-14 00:00:00|2022-05-14 00:00:00|PRESENTE|SAP|0|26
143863|05816611007|EE|ARETI S.p.A.|2022|3|2022-04-04 00:00:00|2022-04-26 00:00:00|PRESENTE|SAP|0|-37414.45
392238|00734480213|EE|AZIENDA PUBBLISERVIZI BRUNICO|2022|3|2022-04-11 00:00:00|2022-05-31 00:00:00|PRESENTE|SAP|0|451.08
427977|04223300015|EE|COMUNE DI EXILLES|2022|3|2022-04-11 00:00:00|2022-05-13 00:00:00|PRESENTE|SAP|0|24.03
143863|05816611007|EE|ARETI S.p.A.|2022|3|2022-04-11 00:00:00|2022-05-13 00:00:00|PRESENTE|SAP|0|1957841.38
150878|00124060229|EE|CONSORZIO ELETTRICO INDUSTRIALE DI STENICO SOC.COOP|2022|3|2022-04-11 00:00:00|2022-05-13 00:00:00|PRESENTE|SAP|0|-69.24
398945|00319630224|EE|COMUNE DI ANDALO - Azienda Elettrica Comunale|2022|3|2022-04-11 00:00:00|2022-05-13 00:00:00|PRESENTE|SAP|0|61.58
427977|04223300015|EE|COMUNE DI EXILLES|2022|3|2022-04-09 00:00:00|2022-05-13 00:00:00|PRESENTE|SAP|0|23.53
319858|00399050087|EE|AMAIE S.P.A.|2022|3|2022-04-12 00:00:00|2022-05-13 00:00:00|PRESENTE|SAP|0|25500.06
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2022|2|2022-03-25 00:00:00|2022-05-13 00:00:00|PRESENTE|SAP|0|103066.75
157537|00107210221|EE|Consorzio Elettrico di Storo S.c.a R.L.|2022|2|2022-03-24 00:00:00|2022-04-26 00:00:00|PRESENTE|SAP|0|311.54
499742|02145961005|EE|COMUNE DI SARACINESCO|2022|2|2022-03-23 00:00:00|2022-04-26 00:00:00|PRESENTE|SAP|0|86.11
143863|05816611007|EE|ARETI S.p.A.|2022|2|2022-03-28 00:00:00|2022-05-13 00:00:00|PRESENTE|SAP|0|6365.91
418779|01190060218|EE|Azienda Elettrica Grobner Pilling Helga & Co. S.A.S.|2022|2|2022-03-28 00:00:00|2022-04-22 00:00:00|PRESENTE|SAP|0|-153.86
159753|00154050306|EE|SECAB Soc. Coop. a r.l.|2022|2|2022-03-25 00:00:00|2022-05-13 00:00:00|PRESENTE|SAP|0|129.16
131056|00693630550|EE|ASM TERNI S.P.A.|2022|2|2022-03-28 00:00:00|2022-05-13 00:00:00|PRESENTE|SAP|0|2151.18
143863|05816611007|EE|ARETI S.p.A.|2022|2|2022-03-29 00:00:00|2022-05-13 00:00:00|PRESENTE|SAP|0|157805.41
149142|01579450220|EE|Azienda Intercomunale Rotaliana S.p.A.|2022|2|2022-03-21 00:00:00|2022-04-26 00:00:00|PRESENTE|SAP|0|601.04
205338|01544360215|EE|Consorzio Elettrico Kalmtal|2022|2|2022-03-19 00:00:00|2022-04-18 00:00:00|PRESENTE|SAP|0|13.09
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2022|2|2022-03-26 00:00:00|2022-05-13 00:00:00|PRESENTE|SAP|0|55926.15
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2022|2|2022-03-27 00:00:00|2022-05-13 00:00:00|PRESENTE|SAP|0|16016.03
413752|01932800228|EE|SET Distribuzione S.p.A.|2022|3|2022-04-11 00:00:00|2022-05-13 00:00:00|PRESENTE|SAP|0|5908.28
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2021|10|2021-11-30 00:00:00|2022-01-13 00:00:00|PRESENTE|SAP|0|109298.72
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2021|10|2021-11-29 00:00:00|2022-01-13 00:00:00|PRESENTE|SAP|0|68064.92
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2021|10|2021-11-26 00:00:00|2022-01-13 00:00:00|PRESENTE|SAP|0|3464.33
159753|00154050306|EE|SECAB Soc. Coop. a r.l.|2021|10|2021-11-23 00:00:00|2022-01-07 00:00:00|PRESENTE|SAP|0|156.81
501039|00114540669|EE|COMUNE DI CASTEL DEL MONTE|2021|10|2021-11-29 00:00:00|2022-01-13 00:00:00|PRESENTE|SAP|0|235.27
143863|05816611007|EE|ARETI S.p.A.|2021|10|2021-11-26 00:00:00|2022-01-13 00:00:00|PRESENTE|SAP|0|12980.63
150090|01013210073|EE|DEVAL S.P.A.|2021|10|2021-11-29 00:00:00|2022-01-13 00:00:00|PRESENTE|SAP|0|63.58
150090|01013210073|EE|DEVAL S.P.A.|2021|10|2021-11-30 00:00:00|2022-01-13 00:00:00|PRESENTE|SAP|0|120.98
204390|02605800420|EE|DISTRIBUZIONE ELETTRICA ADRIATICA S.r.l.|2021|11|2021-12-01 00:00:00|2022-01-13 00:00:00|PRESENTE|SAP|0|299.77
498906|00289880908|EE|COMUNE DI BENETUTTI|2021|10|2021-11-30 00:00:00|2022-01-13 00:00:00|PRESENTE|SAP|0|42.61
148987|12883450152|EE|UNARETI S.p.A.|2022|3|2022-04-22 00:00:00|2022-05-27 00:00:00|PRESENTE|SAP|0|17098.84
148987|12883450152|EE|UNARETI S.p.A.|2022|2|2022-03-29 00:00:00|2022-05-13 00:00:00|PRESENTE|SAP|0|34651.51
124918|01938630025|EE|ASM VERCELLI S.p.A.|2022|2|2022-03-24 00:00:00|2022-04-26 00:00:00|PRESENTE|SAP|0|1015.22
148987|12883450152|EE|UNARETI S.p.A.|2022|3|2022-04-19 00:00:00|2022-05-27 00:00:00|PRESENTE|SAP|0|369060.71
449013|01791490343|EE|IRETI S.p.A.|2022|3|2022-04-20 00:00:00|2022-05-27 00:00:00|PRESENTE|SAP|0|28726.26
304348|02066710605|EE|AMEA S.p.A.|2022|3|2022-04-13 00:00:00|2022-05-13 00:00:00|PRESENTE|SAP|0|2154.29
529156|01017590140|EE|RETI VALTELLINA VALCHIAVENNA S.r.l.|2022|3|2022-04-13 00:00:00|2022-05-13 00:00:00|PRESENTE|SAP|0|4940.78
148987|12883450152|EE|UNARETI S.p.A.|2022|3|2022-04-13 00:00:00|2022-05-13 00:00:00|PRESENTE|SAP|0|73.44
319683|01210650436|EE|Azienda San Severino Marche S.p.A.|2022|3|2022-04-13 00:00:00|2022-05-13 00:00:00|PRESENTE|SAP|0|1559.31
124918|01938630025|EE|ASM VERCELLI S.p.A.|2022|3|2022-04-22 00:00:00|2022-05-26 00:00:00|PRESENTE|SAP|0|2404.65
426906|01341400198|EE|LD RETI S.r.l.|2022|3|2022-04-08 00:00:00|2022-05-13 00:00:00|PRESENTE|SAP|0|12148.48
449013|01791490343|EE|IRETI S.p.A.|2022|3|2022-04-13 00:00:00|2022-05-13 00:00:00|PRESENTE|SAP|0|24100.5
148987|12883450152|EE|UNARETI S.p.A.|2022|2|2022-03-14 00:00:00|2022-04-26 00:00:00|PRESENTE|SAP|0|295266.5
529834|02722240187|EE|RETI DI. VOGHERA S.r.l.|2022|2|2022-03-21 00:00:00|2022-04-26 00:00:00|PRESENTE|SAP|0|2015.64
213094|03479071205|EE|INRETE DISTRIBUZIONE ENERGIA S.p.A.|2022|3|2022-04-26 00:00:00|2022-05-27 00:00:00|PRESENTE|SAP|0|3188.78
343467|01717730210|EE|ASM BRESSANONE S.p.A.|2022|3|2022-04-13 00:00:00|2022-05-13 00:00:00|PRESENTE|SAP|0|1370.84
388231|13212410156|EE|"SOCIETA\' ENIPOWER FERRARA SRL (SEF)"|2022|3|2022-04-15 00:00:00|2022-05-15 00:00:00|PRESENTE|SAP|0|1898.69
124918|01938630025|EE|ASM VERCELLI S.p.A.|2022|3|2022-04-19 00:00:00|2022-05-26 00:00:00|PRESENTE|SAP|0|25.2
148987|12883450152|EE|UNARETI S.p.A.|2022|3|2022-04-27 00:00:00|2022-05-27 00:00:00|PRESENTE|SAP|0|26954.27
384916|06572251004|EE|AEROPORTI DI ROMA S.p.A.|2022|3|2022-04-19 00:00:00|2022-05-19 00:00:00|PRESENTE|SAP|0|2846.09
213094|03479071205|EE|INRETE DISTRIBUZIONE ENERGIA S.p.A.|2022|3|2022-04-27 00:00:00|2022-05-27 00:00:00|PRESENTE|SAP|0|43553.64
449013|01791490343|EE|IRETI S.p.A.|2021|12|2022-01-27 00:00:00|2022-03-14 00:00:00|PRESENTE|SAP|0|16913.13
437384|02127560163|EE|AMIAS SERVIZI S.r.l.|2022|3|2022-04-23 00:00:00|2022-05-27 00:00:00|PRESENTE|SAP|0|711.23
124918|01938630025|EE|ASM VERCELLI S.p.A.|2021|12|2022-01-17 00:00:00|2022-02-25 00:00:00|PRESENTE|SAP|0|515.58
383398|03178060236|EE|MEGARETI S.p.A.|2021|12|2022-01-19 00:00:00|2022-02-25 00:00:00|PRESENTE|SAP|0|1701.32
124918|01938630025|EE|ASM VERCELLI S.p.A.|2021|12|2022-01-25 00:00:00|2022-02-25 00:00:00|PRESENTE|SAP|0|5493.38
213094|03479071205|EE|INRETE DISTRIBUZIONE ENERGIA S.p.A.|2022|3|2022-04-12 00:00:00|2022-05-13 00:00:00|PRESENTE|SAP|0|906.3
304348|02066710605|EE|AMEA S.p.A.|2021|12|2022-01-13 00:00:00|2022-02-28 00:00:00|PRESENTE|SAP|0|586.08
124918|01938630025|EE|ASM VERCELLI S.p.A.|2021|12|2022-01-20 00:00:00|2022-02-25 00:00:00|PRESENTE|SAP|0|126.86
122133|00930530324|EE|ACEGASAPSAMGA S.p.A.|2021|12|2022-01-19 00:00:00|2022-02-25 00:00:00|PRESENTE|SAP|0|3262.09
343467|01717730210|EE|ASM BRESSANONE S.p.A.|2021|12|2022-01-13 00:00:00|2022-02-13 00:00:00|PRESENTE|SAP|0|25.51
148987|12883450152|EE|UNARETI S.p.A.|2022|2|2022-03-28 00:00:00|2022-05-13 00:00:00|PRESENTE|SAP|0|9840.46
143460|12958270154|EE|ENIPOWER SPA|2021|12|2022-01-14 00:00:00|2022-02-13 00:00:00|PRESENTE|SAP|0|2769.97
198993|02345700229|EE|Consorzio per i Servizi Territoriali del Noce -STN Val di Sole|2021|12|2022-01-19 00:00:00|2022-02-25 00:00:00|PRESENTE|SAP|0|3.06
213094|03479071205|EE|INRETE DISTRIBUZIONE ENERGIA S.p.A.|2022|3|2022-04-13 00:00:00|2022-05-13 00:00:00|PRESENTE|SAP|0|16739.61
426906|01341400198|EE|LD RETI S.r.l.|2021|12|2022-01-25 00:00:00|2022-02-25 00:00:00|PRESENTE|SAP|0|1053.37
198993|02345700229|EE|Consorzio per i Servizi Territoriali del Noce -STN Val di Sole|2022|3|2022-04-21 00:00:00|2022-05-27 00:00:00|PRESENTE|SAP|0|448.58
455488|02689370217|EE|EDYNA S.r.l.|2022|3|2022-04-22 00:00:00|2022-05-27 00:00:00|PRESENTE|SAP|0|13433.68
384916|06572251004|EE|AEROPORTI DI ROMA S.p.A.|2022|3|2022-04-14 00:00:00|2022-04-14 00:00:00|PRESENTE|SAP|0|3355.38
148987|12883450152|EE|UNARETI S.p.A.|2022|3|2022-04-08 00:00:00|2022-05-13 00:00:00|PRESENTE|SAP|0|7537.91
122133|00930530324|EE|ACEGASAPSAMGA S.p.A.|2022|3|2022-04-13 00:00:00|2022-05-13 00:00:00|PRESENTE|SAP|0|4840.62
213094|03479071205|EE|INRETE DISTRIBUZIONE ENERGIA S.p.A.|2022|2|2022-03-10 00:00:00|2022-04-11 00:00:00|PRESENTE|SAP|0|142.42
143460|12958270154|EE|ENIPOWER SPA|2022|2|2022-03-11 00:00:00|2022-04-10 00:00:00|PRESENTE|SAP|0|3399.94
388231|13212410156|EE|"SOCIETA\' ENIPOWER FERRARA SRL (SEF)"|2022|2|2022-03-11 00:00:00|2022-04-10 00:00:00|PRESENTE|SAP|0|1868.51
426906|01341400198|EE|LD RETI S.r.l.|2022|2|2022-03-10 00:00:00|2022-04-11 00:00:00|PRESENTE|SAP|0|11329.12
529156|01017590140|EE|RETI VALTELLINA VALCHIAVENNA S.r.l.|2022|2|2022-03-11 00:00:00|2022-04-11 00:00:00|PRESENTE|SAP|0|4130.48
529834|02722240187|EE|RETI DI. VOGHERA S.r.l.|2022|2|2022-03-11 00:00:00|2022-04-11 00:00:00|PRESENTE|SAP|0|2598.11
213094|03479071205|EE|INRETE DISTRIBUZIONE ENERGIA S.p.A.|2022|2|2022-03-11 00:00:00|2022-04-11 00:00:00|PRESENTE|SAP|0|14345.66
198993|02345700229|EE|Consorzio per i Servizi Territoriali del Noce -STN Val di Sole|2022|1|2022-02-18 00:00:00|2022-03-28 00:00:00|PRESENTE|SAP|0|4.29
304348|02066710605|EE|AMEA S.p.A.|2022|2|2022-03-11 00:00:00|2022-04-11 00:00:00|PRESENTE|SAP|0|2148.75
122133|00930530324|EE|ACEGASAPSAMGA S.p.A.|2022|2|2022-03-11 00:00:00|2022-04-11 00:00:00|PRESENTE|SAP|0|4434.97
124918|01938630025|EE|ASM VERCELLI S.p.A.|2022|2|2022-03-14 00:00:00|2022-04-26 00:00:00|PRESENTE|SAP|0|75.83
343467|01717730210|EE|ASM BRESSANONE S.p.A.|2022|2|2022-03-11 00:00:00|2022-04-10 00:00:00|PRESENTE|SAP|0|1198.41
124918|01938630025|EE|ASM VERCELLI S.p.A.|2022|2|2022-03-15 00:00:00|2022-04-26 00:00:00|PRESENTE|SAP|0|25.51
383398|03178060236|EE|MEGARETI S.p.A.|2022|3|2022-04-26 00:00:00|2022-05-27 00:00:00|PRESENTE|SAP|0|5312.63
122133|00930530324|EE|ACEGASAPSAMGA S.p.A.|2022|2|2022-03-21 00:00:00|2022-04-26 00:00:00|PRESENTE|SAP|0|548.6
120657|01768800748|EE|VERSALIS SPA|2022|1|2022-02-17 00:00:00|2022-02-07 00:00:00|PRESENTE|SAP|0|900.46
124918|01938630025|EE|ASM VERCELLI S.p.A.|2022|2|2022-03-23 00:00:00|2022-04-26 00:00:00|PRESENTE|SAP|0|2723.44
148987|12883450152|EE|UNARETI S.p.A.|2022|2|2022-03-21 00:00:00|2022-04-26 00:00:00|PRESENTE|SAP|0|11020.68
449013|01791490343|EE|IRETI S.p.A.|2022|2|2022-03-18 00:00:00|2022-04-26 00:00:00|PRESENTE|SAP|0|449349.22
148987|12883450152|EE|UNARETI S.p.A.|2022|2|2022-03-10 00:00:00|2022-04-11 00:00:00|PRESENTE|SAP|0|15291.79
425912|01300290192|EE|ASPM SORESINA SERVIZI S.r.l.|2022|2|2022-03-22 00:00:00|2022-04-26 00:00:00|PRESENTE|SAP|0|1889.77
148987|12883450152|EE|UNARETI S.p.A.|2022|2|2022-03-07 00:00:00|2022-04-11 00:00:00|PRESENTE|SAP|0|251648.67
425912|01300290192|EE|ASPM SORESINA SERVIZI S.r.l.|2022|3|2022-04-21 00:00:00|2022-05-27 00:00:00|PRESENTE|SAP|0|1773.33
449013|01791490343|EE|IRETI S.p.A.|2022|3|2022-04-22 00:00:00|2022-05-27 00:00:00|PRESENTE|SAP|0|15653.94
529834|02722240187|EE|RETI DI. VOGHERA S.r.l.|2022|2|2022-03-22 00:00:00|2022-04-26 00:00:00|PRESENTE|SAP|0|3224.26
122133|00930530324|EE|ACEGASAPSAMGA S.p.A.|2022|3|2022-04-27 00:00:00|2022-05-27 00:00:00|PRESENTE|SAP|0|59600.95
426906|01341400198|EE|LD RETI S.r.l.|2022|3|2022-04-19 00:00:00|2022-05-27 00:00:00|PRESENTE|SAP|0|917.73
426906|01341400198|EE|LD RETI S.r.l.|2022|2|2022-03-29 00:00:00|2022-05-02 00:00:00|PRESENTE|SAP|0|234.67
213094|03479071205|EE|INRETE DISTRIBUZIONE ENERGIA S.p.A.|2022|2|2022-03-28 00:00:00|2022-05-13 00:00:00|PRESENTE|SAP|0|2595.79
449013|01791490343|EE|IRETI S.p.A.|2022|3|2022-04-27 00:00:00|2022-05-27 00:00:00|PRESENTE|SAP|0|486320.65
304637|01210690432|EE|Azienda Specializzata Settore Multiservizi S.p.A.|2022|3|2022-04-27 00:00:00|2022-05-27 00:00:00|NON PRESENTE|SAP|0|4074.49
148987|12883450152|EE|UNARETI S.p.A.|2022|3|2022-04-26 00:00:00|2022-05-27 00:00:00|PRESENTE|SAP|0|14183.93
425912|01300290192|EE|ASPM SORESINA SERVIZI S.r.l.|2022|3|2022-04-22 00:00:00|2022-05-27 00:00:00|PRESENTE|SAP|0|25.2
425912|01300290192|EE|ASPM SORESINA SERVIZI S.r.l.|2022|2|2022-03-29 00:00:00|2022-05-13 00:00:00|PRESENTE|SAP|0|25.14
426906|01341400198|EE|LD RETI S.r.l.|2022|2|2022-03-29 00:00:00|2022-05-13 00:00:00|PRESENTE|SAP|0|888.78
147779|01581060223|EE|ALTO GARDA SERVIZI S.p.A.|2022|3|2022-04-24 00:00:00|2022-05-27 00:00:00|PRESENTE|SAP|0|2156.69
529834|02722240187|EE|RETI DI. VOGHERA S.r.l.|2022|3|2022-04-21 00:00:00|2022-05-25 00:00:00|PRESENTE|SAP|0|1730.73
122133|00930530324|EE|ACEGASAPSAMGA S.p.A.|2022|3|2022-04-20 00:00:00|2022-05-27 00:00:00|PRESENTE|SAP|0|3577.65
384916|06572251004|EE|AEROPORTI DI ROMA S.p.A.|2022|3|2022-04-21 00:00:00|2022-04-21 00:00:00|PRESENTE|SAP|0|381.96
383398|03178060236|EE|MEGARETI S.p.A.|2022|3|2022-04-20 00:00:00|2022-05-27 00:00:00|PRESENTE|SAP|0|1891.81
124918|01938630025|EE|ASM VERCELLI S.p.A.|2022|3|2022-04-26 00:00:00|2022-05-26 00:00:00|PRESENTE|SAP|0|956.57
124918|01938630025|EE|ASM VERCELLI S.p.A.|2022|1|2022-02-24 00:00:00|2022-03-28 00:00:00|PRESENTE|SAP|0|2922.08
529156|01017590140|EE|RETI VALTELLINA VALCHIAVENNA S.r.l.|2022|1|2022-02-17 00:00:00|2022-03-14 00:00:00|PRESENTE|SAP|0|-2299.55
120657|01768800748|EE|VERSALIS SPA|2022|1|2022-02-15 00:00:00|2022-02-15 00:00:00|PRESENTE|SAP|0|-823.85
120657|01768800748|EE|VERSALIS SPA|2022|1|2022-02-23 00:00:00|2022-03-09 00:00:00|PRESENTE|SAP|0|-20059.82
383398|03178060236|EE|MEGARETI S.p.A.|2022|3|2022-04-29 00:00:00|2022-05-29 00:00:00|NON PRESENTE|SAP|0|14585.9
426906|01341400198|EE|LD RETI S.r.l.|2022|2|2022-03-28 00:00:00|2022-05-02 00:00:00|PRESENTE|SAP|0|-355.91
304637|01210690432|EE|Azienda Specializzata Settore Multiservizi S.p.A.|2022|2|2022-03-24 00:00:00|2022-03-24 00:00:00|PRESENTE|SAP|0|-104.4
388977|04152790962|EE|"RETIPIU\' S.r.l."|2022|1|2022-02-23 00:00:00|2022-03-30 00:00:00|PRESENTE|SAP|0|-4232.99
148987|12883450152|EE|UNARETI S.p.A.|2022|2|2022-03-28 00:00:00|2022-05-02 00:00:00|PRESENTE|SAP|0|-12303.85
148987|12883450152|EE|UNARETI S.p.A.|2022|2|2022-03-22 00:00:00|2022-05-02 00:00:00|PRESENTE|SAP|0|-5147.51
124918|01938630025|EE|ASM VERCELLI S.p.A.|2022|1|2022-02-07 00:00:00|2022-02-25 00:00:00|PRESENTE|SAP|0|-30.41
584964|07036641004|EE|PORT UTILITIES SPA|2022|3|2022-04-27 00:00:00|2022-05-27 00:00:00|PRESENTE|SAP|0|2823.66
148987|12883450152|EE|UNARETI S.p.A.|2022|2|2022-03-23 00:00:00|2022-05-02 00:00:00|PRESENTE|SAP|0|-80889.95
383398|03178060236|EE|MEGARETI S.p.A.|2022|2|2022-03-24 00:00:00|2022-04-26 00:00:00|PRESENTE|SAP|0|-5933.49
449013|01791490343|EE|IRETI S.p.A.|2022|3|2022-04-26 00:00:00|2022-05-31 00:00:00|PRESENTE|SAP|0|0
426906|01341400198|EE|LD RETI S.r.l.|2022|3|2022-04-28 00:00:00|2022-05-28 00:00:00|NON PRESENTE|SAP|0|25.2
426906|01341400198|EE|LD RETI S.r.l.|2022|1|2022-02-25 00:00:00|2022-04-11 00:00:00|PRESENTE|SAP|0|75.6
148987|12883450152|EE|UNARETI S.p.A.|2022|3|2022-04-22 00:00:00|2022-05-22 00:00:00|NON PRESENTE|SAP|0|6.36
148987|12883450152|EE|UNARETI S.p.A.|2022|3|2022-04-28 00:00:00|2022-05-28 00:00:00|NON PRESENTE|SAP|0|2710.2
148987|12883450152|EE|UNARETI S.p.A.|2022|4|2022-05-06 00:00:00|2022-05-06 00:00:00|PRESENTE|SAP|0|8.66
426906|01341400198|EE|LD RETI S.r.l.|2022|3|2022-04-26 00:00:00|2022-05-27 00:00:00|PRESENTE|SAP|0|7.3
124918|01938630025|EE|ASM VERCELLI S.p.A.|2022|4|2022-05-25 00:00:00|2022-05-25 00:00:00|PRESENTE|SAP|0|2607.95
148987|12883450152|EE|UNARETI S.p.A.|2022|3|2022-04-26 00:00:00|2022-05-26 00:00:00|NON PRESENTE|SAP|0|17.02
426906|01341400198|EE|LD RETI S.r.l.|2022|4|2022-05-25 00:00:00|2022-05-25 00:00:00|PRESENTE|SAP|0|247.05
384916|06572251004|EE|AEROPORTI DI ROMA S.p.A.|2022|4|2022-05-24 00:00:00|2022-05-24 00:00:00|PRESENTE|SAP|0|332
426906|01341400198|EE|LD RETI S.r.l.|2022|3|2022-04-22 00:00:00|2022-05-27 00:00:00|PRESENTE|SAP|0|211.86
148987|12883450152|EE|UNARETI S.p.A.|2022|2|2022-03-29 00:00:00|2022-05-02 00:00:00|PRESENTE|SAP|0|-90.46
148987|12883450152|EE|UNARETI S.p.A.|2022|3|2022-04-07 00:00:00|2022-05-13 00:00:00|PRESENTE|SAP|0|-16906.94
426906|01341400198|EE|LD RETI S.r.l.|2022|3|2022-04-07 00:00:00|2022-05-13 00:00:00|PRESENTE|SAP|0|-26.37
148987|12883450152|EE|UNARETI S.p.A.|2022|4|2022-05-06 00:00:00|2022-05-27 00:00:00|PRESENTE|SAP|0|-2303.8
529834|02722240187|EE|RETI DI. VOGHERA S.r.l.|2022|4|2022-05-26 00:00:00|2022-05-26 00:00:00|PRESENTE|SAP|0|-2176.85
304637|01210690432|EE|Azienda Specializzata Settore Multiservizi S.p.A.|2022|4|2022-05-26 00:00:00|2022-05-26 00:00:00|PRESENTE|SAP|0|-734.51
384916|06572251004|EE|AEROPORTI DI ROMA S.p.A.|2022|4|2022-05-09 00:00:00|2022-05-09 00:00:00|PRESENTE|SAP|0|-31
148987|12883450152|EE|UNARETI S.p.A.|2022|2|2022-03-03 00:00:00|2022-03-28 00:00:00|PRESENTE|SAP|0|-116.36
343467|01717730210|EE|ASM BRESSANONE S.p.A.|2022|2|2022-03-07 00:00:00|2022-04-10 00:00:00|PRESENTE|SAP|0|-511.85
455488|02689370217|EE|EDYNA S.r.l.|2022|2|2022-03-03 00:00:00|2022-03-26 00:00:00|PRESENTE|SAP|0|-4877.47
449013|01791490343|EE|IRETI S.p.A.|2022|2|2022-03-08 00:00:00|2022-03-28 00:00:00|PRESENTE|SAP|0|-2273
343467|01717730210|EE|ASM BRESSANONE S.p.A.|2022|3|2022-04-12 00:00:00|2022-05-13 00:00:00|PRESENTE|SAP|0|-427.52
148987|12883450152|EE|UNARETI S.p.A.|2022|2|2022-03-08 00:00:00|2022-03-28 00:00:00|PRESENTE|SAP|0|-7550.88
426906|01341400198|EE|LD RETI S.r.l.|2022|2|2022-03-08 00:00:00|2022-03-28 00:00:00|PRESENTE|SAP|0|-309.66
148987|12883450152|EE|UNARETI S.p.A.|2022|3|2022-04-08 00:00:00|2022-05-30 00:00:00|PRESENTE|SAP|0|-314.47
529156|01017590140|EE|RETI VALTELLINA VALCHIAVENNA S.r.l.|2022|3|2022-04-11 00:00:00|2022-05-13 00:00:00|PRESENTE|SAP|0|-1578.93
143460|12958270154|EE|ENIPOWER SPA|2022|3|2022-04-12 00:00:00|2022-04-12 00:00:00|PRESENTE|SAP|0|-269.32
124918|01938630025|EE|ASM VERCELLI S.p.A.|2022|1|2022-02-08 00:00:00|2022-03-14 00:00:00|PRESENTE|SAP|0|-23.54
426906|01341400198|EE|LD RETI S.r.l.|2022|3|2022-04-07 00:00:00|2022-05-30 00:00:00|PRESENTE|SAP|0|-231.88
383398|03178060236|EE|MEGARETI S.p.A.|2022|1|2022-02-21 00:00:00|2022-02-21 00:00:00|PRESENTE|SAP|0|-62.4
455488|02689370217|EE|EDYNA S.r.l.|2022|1|2022-02-09 00:00:00|2022-03-13 00:00:00|PRESENTE|SAP|0|172.19
383398|03178060236|EE|MEGARETI S.p.A.|2022|3|2022-04-11 00:00:00|2022-05-13 00:00:00|PRESENTE|SAP|0|68366.04
124918|01938630025|EE|ASM VERCELLI S.p.A.|2022|3|2022-04-11 00:00:00|2022-05-13 00:00:00|PRESENTE|SAP|0|574.97
325339|03641150820|EE|COMEST S.p.A.|2022|4|2022-05-27 00:00:00|2022-05-27 00:00:00|PRESENTE|SAP|0|850
148987|12883450152|EE|UNARETI S.p.A.|2022|3|2022-04-06 00:00:00|2022-05-13 00:00:00|PRESENTE|SAP|0|251768.27
455488|02689370217|EE|EDYNA S.r.l.|2022|3|2022-04-08 00:00:00|2022-05-13 00:00:00|PRESENTE|SAP|0|1865.03
455488|02689370217|EE|EDYNA S.r.l.|2022|3|2022-04-06 00:00:00|2022-05-13 00:00:00|PRESENTE|SAP|0|384.64
384916|06572251004|EE|AEROPORTI DI ROMA S.p.A.|2022|3|2022-04-14 00:00:00|2022-05-14 00:00:00|PRESENTE|SAP|0|2236.92
304637|01210690432|EE|Azienda Specializzata Settore Multiservizi S.p.A.|2022|1|2022-02-24 00:00:00|2022-04-11 00:00:00|PRESENTE|SAP|0|50.4
529156|01017590140|EE|RETI VALTELLINA VALCHIAVENNA S.r.l.|2022|3|2022-04-05 00:00:00|2022-05-13 00:00:00|PRESENTE|SAP|0|168.63
388977|04152790962|EE|"RETIPIU\' S.r.l."|2022|3|2022-04-27 00:00:00|2022-05-27 00:00:00|PRESENTE|SAP|0|75.6
455488|02689370217|EE|EDYNA S.r.l.|2021|12|2022-01-05 00:00:00|2022-02-13 00:00:00|PRESENTE|SAP|0|559.8
449013|01791490343|EE|IRETI S.p.A.|2021|12|2022-01-04 00:00:00|2022-02-14 00:00:00|PRESENTE|SAP|0|22218.63
343467|01717730210|EE|ASM BRESSANONE S.p.A.|2021|12|2022-01-05 00:00:00|2022-02-04 00:00:00|PRESENTE|SAP|0|7292.59
529156|01017590140|EE|RETI VALTELLINA VALCHIAVENNA S.r.l.|2021|12|2022-01-07 00:00:00|2022-02-06 00:00:00|PRESENTE|SAP|0|127.55
388977|04152790962|EE|"RETIPIU\' S.r.l."|2022|2|2022-03-29 00:00:00|2022-04-28 00:00:00|PRESENTE|SAP|0|239.23
529834|02722240187|EE|RETI DI. VOGHERA S.r.l.|2021|12|2022-01-13 00:00:00|2022-02-12 00:00:00|PRESENTE|SAP|0|2592.64
