idcampagna;idcontrattorcr;idleg;tradedate;itp_energia_verde;prodotto;scope_details;opzione;flag_definitivo
2016.4;2971;115101;2019-06-18;0;QFMIC161;Reforecasting 1905;;true
2016.4;2971;115117;2020-06-10;0;QFMIC161;Reforecasting 2005;;true
2016.4;2990;115284;2019-06-18;0;SALLMICL163;Reforecasting 1905;;true
2016.4;2990;115285;2019-09-30;0;SALLMICL163;Reforecasting 1909;;true
2016.4;2990;115286;2019-09-30;0;SALLMICL163;Reforecasting 1909;;true
2016.4;2990;154377;2020-10-16;0;SALLMICL163;Proroghe da 2021.1R;;true
2016.4;2991;143454;2021-03-25;0;LNKL161;Reforecasting 2103 - REF1;;true
2016.4;2991;175339;2021-08-02;0.8;LNKL161;Reforecasting 2106 - REF2;;true
2016.6S;3026;115418;2019-09-30;0;TCSV;Reforecasting 1909;;true
2016.6S;3026;115427;2020-01-20;0;TCSV;Reforecasting 1912;;true
2016.6S;3026;115435;2020-06-10;0;TCSV;Reforecasting 2005;;true
2016.6S;3028;115395;2020-01-20;0;QFMIC;Reforecasting 1912;;true
2016.6S;3028;115403;2020-06-10;0;QFMIC;Reforecasting 2005;;true
2016.6S;3029;115370;2020-01-20;0;QFPMI;Reforecasting 1912;;true
2016.6S;3029;200346;2022-04-11;0;QFPMI;Reforecasting mar-22 SCADUTI;;true
2016.7S;3185;115517;2020-06-10;0;TCSV;Reforecasting 2005;;true
2016.7S;3186;115475;2019-09-30;0;QFMIC;Reforecasting 1909;;true
2016.7S;3186;115485;2020-06-10;0;QFMIC;Reforecasting 2005;;true
2016.7S;3186;115486;2020-06-10;0;QFMIC;Reforecasting 2005;;true
2016.7S;3188;115452;2020-01-20;0;QFPA;Reforecasting 1912;;true
2016.7S;3188;115452;2020-01-20;0;QFPMI;Reforecasting 1912;;true
2017.1;3282;115686;2019-06-18;0;LFIX161;Reforecasting 1905;;true
2017.1;3282;115686;2019-06-18;0;LLED161;Reforecasting 1905;;true
2017.1;3282;115687;2019-09-30;0;LFIX161;Reforecasting 1909;;true
2017.1;3282;115687;2019-09-30;0;LLED161;Reforecasting 1909;;true
2017.1;3282;115693;2020-01-20;0;LFIX161;Reforecasting 1912;;true
2017.1;3282;115693;2020-01-20;0;LLED161;Reforecasting 1912;;true
2017.1;3282;115704;2020-06-10;0;LFIX161;Reforecasting 2005;;true
2017.1;3282;115704;2020-06-10;0;LLED161;Reforecasting 2005;;true
2017.1;3282;154775;2021-02-09;0;LFIX161;Proroghe da 2021.3R;;true
2017.1;3282;154775;2021-02-09;0;LLED161;Proroghe da 2021.3R;;true
2017.1;3282;174696;2021-08-02;0;LFIX161;Reforecasting 2106 - REF2;;true
2017.1;3282;174696;2021-08-02;0;LLED161;Reforecasting 2106 - REF2;;true
2017.1;3282;175341;2021-08-02;0;LFIX161;Reforecasting 2106 - REF2;;true
2017.1;3282;175341;2021-08-02;0;LLED161;Reforecasting 2106 - REF2;;true
2017.1;3283;115628;2019-10-14;0;LCAP162;Storno scaduti per 2020.1R;;true
2017.1;3283;115652;2020-06-10;0;LCAP162;Reforecasting 2005;;true
2017.1;3283;154627;2020-12-03;0;LCAP162;Proroghe da 2021.2R;;true
2017.1;3283;174697;2021-08-02;0;LCAP162;Reforecasting 2106 - REF2;;true
2017.1;3284;115551;2019-06-18;0;LSALL163;Reforecasting 1905;;true
2017.1;3284;115552;2019-09-30;0;LSALL163;Reforecasting 1909;;true
2017.1;3284;115585;2020-06-10;0;LSALL163;Reforecasting 2005;;true
2017.1;3284;143460;2021-03-25;0;LSALL163;Reforecasting 2103 - REF1;;true
2017.1;3284;143461;2021-03-25;0;LSALL163;Reforecasting 2103 - REF1;;true
2017.1;3284;154561;2020-12-03;0;LSALL163;Proroghe da 2021.2R;;true
2017.1;3284;200354;2022-04-11;0;LSALL163;Reforecasting mar-22 SCADUTI;;true
2017.1;3292;115927;2020-06-10;0;CAPL162;Reforecasting 2005;;true
2017.1;3292;143463;2021-03-25;0;CAPL162;Reforecasting 2103 - REF1;;true
2017.1;3292;154778;2021-02-09;0;CAPL162;Proroghe da 2021.3R;;true
2017.1;3292;174699;2021-08-02;0;CAPL162;Reforecasting 2106 - REF2;;true
2017.1;3292;200355;2022-04-11;0;CAPL162;Reforecasting mar-22 SCADUTI;;true
2017.1;3294;115878;2019-09-30;0;QFPMI162;Reforecasting 1909;;true
2017.1;3295;115838;2019-09-30;0;MYENG161;Reforecasting 1909;PROFILO-H24;true
2017.1;3295;200357;2022-04-11;0;MYENG161;Reforecasting mar-22 SCADUTI;PROFILO-H24;true
2017.1;3296;115828;2020-06-10;0;QFMIC161;Reforecasting 2005;;true
2017.1;3296;143469;2021-03-25;0;QFMIC161;Reforecasting 2103 - REF1;;true
2017.1;3297;115779;2019-09-30;0;MYENG161;Reforecasting 1909;PROFILO-DAY;true
2017.1;3297;115784;2020-01-20;0;MYENG161;Reforecasting 1912;PROFILO-DAY;true
2017.1;3297;143471;2021-03-25;0;MYENG161;Reforecasting 2103 - REF1;PROFILO-DAY;true
2017.1;3298;115754;2019-09-30;0;SALLCONL164;Reforecasting 1909;;true
2017.1;3298;115762;2020-01-20;0;SALLCONL164;Reforecasting 1912;;true
2017.1;3298;115768;2020-06-10;0;SALLCONL164;Reforecasting 2005;;true
2017.1;3298;143472;2021-03-25;0;SALLCONL164;Reforecasting 2103 - REF1;;true
2017.1;3302;115719;2019-06-18;0;LLINK144;Reforecasting 1905;;true
2017.1;3302;115721;2019-09-30;0;LLINK144;Reforecasting 1909;;true
2017.1;3325;116036;2019-09-30;0;LNKL161;Reforecasting 1909;;true
2017.1;3325;116044;2020-01-20;0;LNKL161;Reforecasting 1912;;true
2017.1;3325;116045;2020-01-20;0;LNKL161;Reforecasting 1912;;true
2017.1;3325;175350;2021-08-02;0;LNKL161;Reforecasting 2106 - REF2;;true
2017.1;3325;200363;2022-04-11;0;LNKL161;Reforecasting mar-22 SCADUTI;;true
2017.1;3326;115968;2019-06-18;0;SALLMICL163;Reforecasting 1905;;true
2017.1;3326;115985;2020-01-20;0;SALLMICL163;Reforecasting 1912;;true
2017.1;3326;116002;2020-06-10;0;SALLMICL163;Reforecasting 2005;;true
2017.1;3326;143478;2021-03-25;0;SALLMICL163;Reforecasting 2103 - REF1;;true
2017.1;3326;154474;2020-10-16;0;SALLMICL163;Proroghe da 2021.1R;;true
2017.1;3326;154702;2021-02-09;0;SALLMICL163;Proroghe da 2021.3R;;true
2017.2S;3315;116111;2019-09-30;0;QFPMI;Reforecasting 1909;;true
2017.2S;3316;116088;2020-06-10;0;QFMIC;Reforecasting 2005;;true
2017.3S;3329;116139;2019-06-18;0;QFPMI;Reforecasting 1905;;true
2017.3S;3329;116145;2020-01-20;0;QFPMI;Reforecasting 1912;;true
2017.2;3360;116281;2019-09-30;0;QFMIC161;Reforecasting 1909;;true
2017.2;3360;116295;2020-06-10;0;QFMIC161;Reforecasting 2005;;true
2017.2;3361;116256;2020-06-10;0;QFPMI;Reforecasting 2005;;true
2017.2;3361;116256;2020-06-10;0;QFPMI162;Reforecasting 2005;;true
2017.2;3362;174707;2021-08-02;0;MYENG161;Reforecasting 2106 - REF2;PROFILO-DAY;true
2017.2;3362;200370;2022-04-11;0;MYENG161;Reforecasting mar-22 SCADUTI;PROFILO-DAY;true
2017.2;3363;116214;2019-06-18;0;SMFXL162;Reforecasting 1905;PROFILO-DAY;true
2017.2;3363;116227;2020-06-10;0;SMFXL162;Reforecasting 2005;PROFILO-DAY;true
2017.2;3364;143489;2021-03-25;0;MYENG161;Reforecasting 2103 - REF1;PROFILO-NIGHT;true
2017.2;3378;200373;2022-04-11;0;LLINK144;Reforecasting mar-22 SCADUTI;;true
2017.2;3380;116462;2019-09-30;0;SALLMICL163;Reforecasting 1909;;true
2017.2;3380;154383;2020-10-16;0;SALLMICL163;Proroghe da 2021.1R;;true
2017.2;3380;154703;2021-02-09;0;SALLMICL163;Proroghe da 2021.3R;;true
2017.2;3381;143495;2021-03-25;0;LNKL161;Reforecasting 2103 - REF1;;true
2017.2;3382;116381;2019-06-18;0;CAPL162;Reforecasting 1905;;true
2017.2;3382;116396;2020-06-10;0;CAPL162;Reforecasting 2005;;true
2017.2;3382;116397;2020-06-10;0;CAPL162;Reforecasting 2005;;true
2017.2;3383;116354;2020-01-20;0;MYENG161;Reforecasting 1912;PROFILO-H24;true
2017.2;3383;116355;2020-01-20;0;MYENG161;Reforecasting 1912;PROFILO-H24;true
2017.2;3383;175358;2021-08-02;0;MYENG161;Reforecasting 2106 - REF2;PROFILO-H24;true
2017.2;3402;143502;2021-03-25;0;LCAP162;Reforecasting 2103 - REF1;;true
2017.2;3402;200379;2022-04-11;0;LCAP162;Reforecasting mar-22 SCADUTI;;true
2017.2;3402;200380;2022-04-11;0;LCAP162;Reforecasting mar-22 SCADUTI;;true
2017.2;3403;143505;2021-03-25;0;LSALL163;Reforecasting 2103 - REF1;;true
2017.2;3403;177545;2021-05-04;0;LSALL163;Proroghe da 2021.4R;;true
2017.2;3403;192647;2022-02-02;0;LSALL163;storno scaduti per 2022.3R;;true
2017.2;3403;200381;2022-04-11;0;LSALL163;Reforecasting mar-22 SCADUTI;;true
2017.2;3404;200382;2022-04-11;0;LFIX12;Reforecasting mar-22 SCADUTI;;false
2017.2;3404;200382;2022-04-11;0;LLED161;Reforecasting mar-22 SCADUTI;;true
2017.2;3404;200382;2022-04-11;0;LFIX161;Reforecasting mar-22 SCADUTI;;true
2017.3;3532;154784;2021-02-09;0;LSALL163;Proroghe da 2021.3R;;true
2017.3;3541;200397;2022-04-11;0;SMFXL162;Reforecasting mar-22 SCADUTI;PROFILO-DAY;true
2017.3;3542;200398;2022-04-11;0;QFMIC;Reforecasting mar-22 SCADUTI;;true
2017.3;3542;200398;2022-04-11;0;QFMIC161;Reforecasting mar-22 SCADUTI;;true
2017.3;3544;143530;2021-03-25;0;MYENG161;Reforecasting 2103 - REF1;PROFILO-NIGHT;true
2017.3;3545;154392;2020-10-16;0;LCAP162;Proroghe da 2021.1R;;true
2017.3;3545;154568;2020-12-03;0;LCAP162;Proroghe da 2021.2R;;true
2017.3;3545;154708;2021-02-09;0;LCAP162;Proroghe da 2021.3R;;true
2017.3;3545;154785;2021-02-09;0;LCAP162;Proroghe da 2021.3R;;true
2017.3;3561;154393;2020-10-16;0;SALLMICL163;Proroghe da 2021.1R;;true
2017.3;3562;143536;2021-03-25;0;CAPL162;Reforecasting 2103 - REF1;;true
2017.3;3562;177512;2021-08-02;0;CAPL162;Reforecasting 2106 - REF2;;true
2017.7S;3629;200404;2022-04-11;0;TCSV;Reforecasting mar-22 SCADUTI;;true
2017.4;3686;9270;2019-06-18;0;LLINK144;Reforecasting 1905;;true
2017.4;3686;9279;2020-01-20;0;LLINK144;Reforecasting 1912;;true
2017.4;3686;143539;2021-03-25;0;LLINK144;Reforecasting 2103 - REF1;;true
2017.4;3686;200407;2022-04-11;0;LLINK144;Reforecasting mar-22 SCADUTI;;true
2017.4;3687;9352;2020-06-10;0;LFIX161;Reforecasting 2005;;true
2017.4;3687;9353;2020-06-10;0;LFIX161;Reforecasting 2005;;true
2017.4;3687;174729;2021-08-02;0;LFIX161;Reforecasting 2106 - REF2;;true
2017.4;3703;9495;2020-01-20;0;LSALL174;Reforecasting 1912;;true
2017.4;3703;140614;2021-02-09;0;LSALL174;Storno scaduti per 2021.3R;;true
2017.4;3703;174730;2021-08-02;0;LSALL174;Reforecasting 2106 - REF2;;true
2017.4;3703;177549;2021-05-04;0;LSALL174;Proroghe da 2021.4R;;true
2017.4;3704;9546;2019-09-30;0;LCAP162;Reforecasting 1909;;true
2017.4;3704;9568;2020-06-10;0;LCAP162;Reforecasting 2005;;true
2017.4;3704;174731;2021-08-02;0;LCAP162;Reforecasting 2106 - REF2;;true
2017.4;3704;175376;2021-08-02;0;LCAP162;Reforecasting 2106 - REF2;;true
2017.4;3704;200414;2022-04-11;0;LCAP162;Reforecasting mar-22 SCADUTI;;true
2017.4;3705;9579;2019-09-30;0;SMFXL162;Reforecasting 1909;PROFILO-H24;true
2017.4;3705;9580;2019-09-30;0;SMFXL162;Reforecasting 1909;PROFILO-H24;true
2017.4;3705;143547;2021-03-25;0;SMFXL162;Reforecasting 2103 - REF1;PROFILO-H24;true
2017.4;3705;174732;2021-08-02;0;SMFXL162;Reforecasting 2106 - REF2;PROFILO-H24;true
2017.4;3706;9605;2019-06-18;0;QFPMI;Reforecasting 1905;;false
2017.4;3706;9605;2019-06-18;0;QFPMI162;Reforecasting 1905;;true
2017.4;3707;9653;2019-09-30;0;QFMIC161;Reforecasting 1909;;true
2017.4;3707;9679;2020-06-10;0;QFMIC161;Reforecasting 2005;;true
2017.4;3709;9704;2019-06-18;0;MYENG161;Reforecasting 1905;PROFILO-NIGHT;true
2017.4;3709;9705;2019-09-30;0;MYENG161;Reforecasting 1909;PROFILO-NIGHT;true
2017.4;3711;9788;2019-06-18;0;SMFXL162;Reforecasting 1905;PROFILO-DAY;true
2017.4;3711;9797;2020-01-20;0;SMFXL162;Reforecasting 1912;PROFILO-DAY;true
2017.4;3729;9861;2019-09-30;0;SALLMICL163;Reforecasting 1909;;true
2017.4;3729;9869;2020-01-20;0;SALLMICL163;Reforecasting 1912;;true
2017.4;3729;9880;2020-06-10;0;SALLMICL163;Reforecasting 2005;;true
2017.4;3730;9912;2020-01-20;0;LNKL161;Reforecasting 1912;;true
2017.4;3730;175383;2021-08-02;0.8;LNKL161;Reforecasting 2106 - REF2;;true
2017.4;3730;200424;2022-04-11;0;LNKL161;Reforecasting mar-22 SCADUTI;;true
2017.4;3731;9956;2019-10-14;0;CAPL162;Storno scaduti per 2020.1R;;true
2017.4;3731;9962;2020-01-20;0;CAPL162;Reforecasting 1912;;true
2017.4;3731;9969;2020-02-10;0;CAPL162;Storno scaduti per wave 2020.3R;;true
2017.4;3731;9980;2020-06-10;0;CAPL162;Reforecasting 2005;;true
2017.4;3732;9997;2019-09-30;0;MYENG161;Reforecasting 1909;PROFILO-H24;true
2017.4;3733;10045;2019-09-30;0;SALLCONL164;Reforecasting 1909;;true
2017.4;3733;10046;2019-09-30;0;SALLCONL164;Reforecasting 1909;;true
2017.8S;3699;9393;2020-01-20;0;TCSV;Reforecasting 1912;;true
2017.8S;3700;9402;2019-06-18;0;PUNF12;Reforecasting 1905;;true
2017.8S;3700;9404;2019-09-30;0;PUNF12;Reforecasting 1909;;true
2017.8S;3701;9435;2019-09-30;0;LFIX12;Proroga 1909 - LFIX12;;true
2017.8S;3701;9443;2020-01-20;0;LFIX12;Reforecasting 1912;;true
2017.8S;3701;9444;2020-01-20;0;LFIX12;Reforecasting 1912;;true
2017.9S;3905;10288;2020-06-10;0;PUNF12;Reforecasting 2005;;true
2018.1;3996;10491;2019-09-30;0;MYENG181;Reforecasting 1909;PROFILO-DAY;true
2018.1;3996;10498;2020-01-20;0;MYENG181;Reforecasting 1912;PROFILO-DAY;true
2018.1;3996;200430;2022-04-11;0;MYENG181;Reforecasting mar-22 SCADUTI;PROFILO-DAY;true
2018.1;4003;10523;2019-10-14;0;LNKL181;Storno scaduti per 2020.1R;;true
2018.1;4003;200431;2022-04-11;0;LNKL181;Reforecasting mar-22 SCADUTI;;true
2018.1;4004;154574;2020-12-03;0;SALLMICL181;Proroghe da 2021.2R;;true
2018.1;4004;154792;2021-02-09;0;SALLMICL181;Proroghe da 2021.3R;;true
2018.1;4005;10606;2020-01-20;0;MYENG181;Reforecasting 1912;PROFILO-H24;true
2018.1;4007;10666;2019-06-18;0;SMFXL181;Reforecasting 1905;PROFILO-H24;true
2018.1;4007;10689;2020-06-10;0.9;SMFXL181;Reforecasting 2005;PROFILO-H24;true
2018.1;4007;10691;2020-06-10;0;SMFXL181;Reforecasting 2005;PROFILO-H24;true
2018.1;4007;154402;2020-10-16;0;SMFXL181;Proroghe da 2021.1R;PROFILO-H24;true
2018.1;4007;174746;2021-08-02;0.8;SMFXL181;Reforecasting 2106 - REF2;PROFILO-H24;true
2018.1;4007;175389;2021-08-02;0.8;SMFXL181;Reforecasting 2106 - REF2;PROFILO-H24;true
2018.1;4009;10755;2020-01-20;0;QFMIC181;Reforecasting 1912;;true
2018.1;4009;10756;2020-01-20;0;QFMIC181;Reforecasting 1912;;true
2018.1;4009;175390;2021-08-02;0.8;QFMIC181;Reforecasting 2106 - REF2;;true
2018.1;4010;10790;2019-06-18;0;SMFXL181;Reforecasting 1905;PROFILO-NIGHT;true
2018.1;4011;10822;2019-06-18;0;SMFXL181;Reforecasting 1905;PROFILO-DAY;true
2018.1;4011;10823;2019-09-30;0;SMFXL181;Reforecasting 1909;PROFILO-DAY;true
2018.1;4011;10824;2019-09-30;0;SMFXL181;Reforecasting 1909;PROFILO-DAY;true
2018.1;4020;10858;2019-09-30;0;LPLVARRES181;Reforecasting 1909;;true
2018.1;4021;10882;2019-06-18;0;LSALL181;Reforecasting 1905;;true
2018.1;4021;154575;2020-12-03;0;LSALL181;Proroghe da 2021.2R;;true
2018.1;4021;154793;2021-02-09;0;LSALL181;Proroghe da 2021.3R;;true
2018.1;4021;174748;2021-08-02;0.8;LSALL181;Reforecasting 2106 - REF2;;true
2018.1;4021;175391;2021-08-02;0.8;LSALL181;Reforecasting 2106 - REF2;;true
2018.1;4023;140620;2021-02-09;0;LFIX181;Storno scaduti per 2021.3R;;true
2018.1;4023;154576;2020-12-03;0;LFIX181;Proroghe da 2021.2R;;true
2018.1;4023;154717;2021-02-09;0;LFIX181;Proroghe da 2021.3R;;true
2018.1;4023;154794;2021-02-09;0;LFIX181;Proroghe da 2021.3R;;true
2018.2;4151;154644;2020-12-03;0;SALLMICL181;Proroghe da 2021.2R;;true
2018.2;4151;192731;2022-02-02;0;SALLMICL181;storno scaduti per 2022.3R;;true
2018.2;4163;140622;2021-02-09;0;RADL182;Storno scaduti per 2021.3R;;true
2018.2;4163;154719;2021-02-09;0;RADL182;Proroghe da 2021.3R;;true
2018.2;4163;174755;2021-08-02;0.8;RADL182;Reforecasting 2106 - REF2;;true
2018.2;4166;175398;2021-08-02;0;FASTL182;Reforecasting 2106 - REF2;;true
2018.2;4168;154500;2020-10-16;0;LFIX181;Proroghe da 2021.1R;;true
2018.2;4168;154500;2020-10-16;0;LFAST182;Proroghe da 2021.1R;;true
2018.2;4168;154500;2020-10-16;0;LPERT182;Proroghe da 2021.1R;;true
2018.2;4168;175400;2021-08-02;0.8;LFIX181;Reforecasting 2106 - REF2;;true
2018.2;4168;175400;2021-08-02;0.8;LFAST182;Reforecasting 2106 - REF2;;true
2018.2;4168;175400;2021-08-02;0.8;LPERT182;Reforecasting 2106 - REF2;;true
2018.2;4174;154409;2020-10-16;0;MYENG181;Proroghe da 2021.1R;PROFILO-H24;true
2018.2;4176;174765;2021-08-02;0.8;SMFXL181;Reforecasting 2106 - REF2;PROFILO-H24;true
2018.2;4176;200462;2022-04-11;0;SMFXL181;Reforecasting mar-22 SCADUTI;PROFILO-H24;true
2018.2;4193;200464;2022-04-11;0;LPLVARRES181;Reforecasting mar-22 SCADUTI;;true
2018.2;4195;192679;2022-02-02;0;LSIC181;storno scaduti per 2022.3R;;true
2018.2;4195;200466;2022-04-11;0;LSIC181;Reforecasting mar-22 SCADUTI;;true
2018.2;4196;140262;2020-12-03;0;LSALL181;Storno scaduti per 2021.2R;;true
2018.2;4196;140262;2020-12-03;0;LMOV182;Storno scaduti per 2021.2R;;true
2018.2;4196;140564;2021-02-09;0;LSALL181;Storno PH per 2021.3R;;true
2018.2;4196;140564;2021-02-09;0;LMOV182;Storno PH per 2021.3R;;true
2018.2;4196;192723;2022-02-02;0;LSALL181;storno scaduti per 2022.3R;;true
2018.2;4196;192723;2022-02-02;0;LMOV182;storno scaduti per 2022.3R;;true
2018.2;4197;154800;2021-02-09;0;LLINKP182;Proroghe da 2021.3R;;true
2018.3;4331;140263;2020-12-03;0;LLINKP182;Storno scaduti per 2021.2R;;true
2018.3;4331;174771;2021-08-02;0.8;LLINKP182;Reforecasting 2106 - REF2;;true
2018.3;4331;174772;2021-08-02;0.8;LLINKP182;Reforecasting 2106 - REF2;;true
2018.3;4331;175408;2021-08-02;0.8;LLINKP182;Reforecasting 2106 - REF2;;true
2018.3;4331;175409;2021-08-02;0.8;LLINKP182;Reforecasting 2106 - REF2;;true
2018.3;4332;200471;2022-04-11;0;LLINKB182;Reforecasting mar-22 SCADUTI;;true
2018.3;4333;154801;2021-02-09;0;LPERT182;Proroghe da 2021.3R;;true
2018.3;4333;154801;2021-02-09;0;LFIX181;Proroghe da 2021.3R;;true
2018.3;4333;154801;2021-02-09;0;LFAST182;Proroghe da 2021.3R;;true
2018.3;4341;200480;2022-04-11;0;LPLFIXRES181;Reforecasting mar-22 SCADUTI;;true
2018.3;4342;200481;2022-04-11;0;LPLVARRES181;Reforecasting mar-22 SCADUTI;;true
2018.3;4343;192680;2022-02-02;0;LSIC181;storno scaduti per 2022.3R;;true
2018.3;4346;154415;2020-10-16;0;MYENG181;Proroghe da 2021.1R;PROFILO-H24;true
2018.3;4349;200488;2022-04-11;0;SMFXL181;Reforecasting mar-22 SCADUTI;PROFILO-H24;true
2018.3;4350;200489;2022-04-11;0;SMFXL181;Reforecasting mar-22 SCADUTI;PROFILO-NIGHT;true
2018.3;4351;200490;2022-04-11;0;SMFXL181;Reforecasting mar-22 SCADUTI;PROFILO-DAY;true
2018.3;4352;200491;2022-04-11;0;LKBL183;Reforecasting mar-22 SCADUTI;;true
2018.3;4353;154417;2020-10-16;0;LKPL183;Proroghe da 2021.1R;;true
2018.3;4353;174788;2021-08-02;0.8;LKPL183;Reforecasting 2106 - REF2;;true
2018.3;4353;175417;2021-08-02;0.8;LKPL183;Reforecasting 2106 - REF2;;true
2018.3;4354;154725;2021-02-09;0;RADL182;Proroghe da 2021.3R;;true
2018.3;4354;177563;2021-05-04;0;RADL182;Proroghe da 2021.4R;;true
2018.3;4356;140629;2021-02-09;0;QFMIC12;Storno scaduti per 2021.3R;;true
2018.3;4356;140629;2021-02-09;0;QFMIC181;Storno scaduti per 2021.3R;;true
2018.3;4356;154651;2020-12-03;0;QFMIC12;Proroghe da 2021.2R;;true
2018.3;4356;154651;2020-12-03;0;QFMIC181;Proroghe da 2021.2R;;true
2018.3;4356;154726;2021-02-09;0;QFMIC12;Proroghe da 2021.3R;;true
2018.3;4356;154726;2021-02-09;0;QFMIC181;Proroghe da 2021.3R;;true
2018.3;4356;154803;2021-02-09;0;QFMIC12;Proroghe da 2021.3R;;true
2018.3;4356;154803;2021-02-09;0;QFMIC181;Proroghe da 2021.3R;;true
2018.3;4356;200496;2022-04-11;0;QFMIC12;Reforecasting mar-22 SCADUTI;;true
2018.3;4356;200496;2022-04-11;0;QFMIC181;Reforecasting mar-22 SCADUTI;;true
2018.3;4380;200498;2022-04-11;0;LPLFIXAU181;Reforecasting mar-22 SCADUTI;;true
2018.5S;4434;200499;2022-04-11;0;PUNF12;Reforecasting mar-22 SCADUTI;;true
2018.4;4438;140268;2020-12-03;0;LFAST182;Storno scaduti per 2021.2R;;true
2018.4;4438;154585;2020-12-03;0;LFAST182;Proroghe da 2021.2R;;true
2018.4;4438;154727;2021-02-09;0;LFAST182;Proroghe da 2021.3R;;true
2018.4;4443;140631;2021-02-09;0;LFIX181;Storno scaduti per 2021.3R;;true
2018.4;4443;175424;2021-08-02;0.8;LFIX181;Reforecasting 2106 - REF2;;true
2018.4;4444;172693;2021-08-02;0;LLINKP182;Reforecasting 2106 - REF2;;true
2018.4;4444;174797;2021-08-02;0.8;LLINKP182;Reforecasting 2106 - REF2;;true
2018.4;4444;200505;2022-04-11;0;LLINKP182;Reforecasting mar-22 SCADUTI;;true
2018.4;4445;200507;2022-04-11;0;LLINKB182;Reforecasting mar-22 SCADUTI;;true
2018.4;4447;192681;2022-02-02;0;LSIC184;storno scaduti per 2022.3R;;true
2018.4;4449;140271;2020-12-03;0;LMOV184;Storno scaduti per 2021.2R;;true
2018.4;4449;172702;2021-08-02;0;LMOV184;Reforecasting 2106 - REF2;;true
2018.4;4450;154424;2020-10-16;0;LCERTV184;Proroghe da 2021.1R;;true
2018.4;4450;200512;2022-04-11;0;LCERTV184;Reforecasting mar-22 SCADUTI;;true
2018.4;4452;174806;2021-08-02;0.8;LPERT182;Reforecasting 2106 - REF2;;true
2018.4;4452;192715;2022-02-02;0;LPERT182;storno scaduti per 2022.3R;;true
2018.4;4453;172708;2021-08-02;0;RADCONVL184;Reforecasting 2106 - REF2;;true
2018.4;4454;140636;2021-02-09;0;RADVL184;Storno scaduti per 2021.3R;;true
2018.4;4454;154591;2020-12-03;0;RADVL184;Proroghe da 2021.2R;;true
2018.4;4454;154810;2021-02-09;0;RADVL184;Proroghe da 2021.3R;;true
2018.4;4454;175434;2021-08-02;0.8;RADVL184;Reforecasting 2106 - REF2;;true
2018.4;4454;177570;2021-05-04;0;RADVL184;Proroghe da 2021.4R;;true
2018.4;4455;140570;2021-02-09;0;FASTL182;Storno PH per 2021.3R;;true
2018.4;4455;154519;2020-10-16;0;FASTL182;Proroghe da 2021.1R;;true
2018.4;4455;154659;2020-12-03;0;FASTL182;Proroghe da 2021.2R;;true
2018.4;4455;154811;2021-02-09;0;FASTL182;Proroghe da 2021.3R;;true
2018.4;4456;174813;2021-08-02;0.8;LKBL183;Reforecasting 2106 - REF2;;true
2018.4;4457;154593;2020-12-03;0;SMFXL181;Proroghe da 2021.2R;PROFILO-H24;true
2018.4;4457;154660;2020-12-03;0;SMFXL181;Proroghe da 2021.2R;PROFILO-H24;true
2018.4;4457;172715;2021-08-02;0;SMFXL181;Reforecasting 2106 - REF2;PROFILO-H24;true
2018.4;4457;174814;2021-08-02;0.8;SMFXL181;Reforecasting 2106 - REF2;PROFILO-H24;true
2018.4;4457;200523;2022-04-11;0;SMFXL181;Reforecasting mar-22 SCADUTI;PROFILO-H24;true
2018.4;4458;174816;2021-08-02;0;SMFXL181;Reforecasting 2106 - REF2;PROFILO-DAY;true
2018.4;4460;172719;2021-08-02;0;QFPMI182;Reforecasting 2106 - REF2;;true
2018.4;4472;154594;2020-12-03;0;MYENG181;Proroghe da 2021.2R;PROFILO-H24;true
2018.4;4472;154661;2020-12-03;0;MYENG181;Proroghe da 2021.2R;PROFILO-H24;true
2018.4;4473;172724;2021-08-02;0;LPLFIXAU181;Reforecasting 2106 - REF2;;true
2018.4;4474;172726;2021-08-02;0;LPLVARAU181;Reforecasting 2106 - REF2;;true
2018.4;4475;177571;2021-05-04;0;QFMIC12;Proroghe da 2021.4R;;true
2018.4;4475;177571;2021-05-04;0;QFMICV184;Proroghe da 2021.4R;;true
2018.4;4476;140639;2021-02-09;0;LKPL183;Storno scaduti per 2021.3R;;true
2018.4;4476;154524;2020-10-16;0;LKPL183;Proroghe da 2021.1R;;true
2018.4;4476;174822;2021-08-02;0.8;LKPL183;Reforecasting 2106 - REF2;;true
2018.4;4476;175443;2021-08-02;0.8;LKPL183;Reforecasting 2106 - REF2;;true
2018.4;4476;177572;2021-05-04;0;LKPL183;Proroghe da 2021.4R;;true
2018.4;4476;200532;2022-04-11;0;LKPL183;Reforecasting mar-22 SCADUTI;;true
2007.4;4478;172734;2021-08-02;0;SD;Reforecasting 2106 - REF2;;true
2007.4;4478;172735;2021-08-02;0;SD;Reforecasting 2106 - REF2;;true
2007.1;4483;172744;2021-08-02;0;SV;Reforecasting 2106 - REF2;;true
2007.1;5129;173253;2021-08-02;0;AGPMI1;Reforecasting 2106 - REF2;;true
2007.1;5129;173253;2021-08-02;0;AGMIC;Reforecasting 2106 - REF2;;true
2008.3;4514;200549;2022-04-11;0;XTO4;Reforecasting mar-22 SCADUTI;;true
2008.3;4515;172777;2021-08-02;0;TO5;Reforecasting 2106 - REF2;;true
